年度, 總計, 臺灣地區, 新北市, 臺北市, 桃園市, 臺中市, 臺南市, 高雄市, 宜蘭縣, 新竹縣, 苗栗縣, 彰化縣, 南投縣, 雲林縣, 嘉義縣, 屏東縣, 臺東縣, 花蓮縣, 澎湖縣, 基隆市, 新竹市, 嘉義市, 金門縣, 連江縣
1998,20.670000,20.660000,5.960000,7.370000,19.230000,15.500000,16.940000,17.970000,34.110000,40.960000,33.030000,11.770000,49.610000,21.720000,40.940000,15.020000,58.460000,71.640000,36.540000,12.340000,25.990000,20.540000,19.580000,53.070000
1999,18.300000,18.320000,5.020000,8.100000,14.840000,15.190000,19.600000,13.380000,34.390000,34.580000,30.010000,10.430000,44.410000,20.330000,44.130000,21.540000,52.640000,45.490000,28.010000,12.770000,17.820000,24.240000,13.620000,-
2000,316.810000,317.120000,78.010000,611.370000,180.550000,420.270000,400.370000,306.600000,238.020000,222.330000,250.820000,121.780000,175.210000,371.240000,233.960000,159.420000,316.360000,488.080000,295.780000,308.420000,745.350000,932.820000,223.560000,15.050000
2001,375.790000,375.870000,115.710000,631.750000,202.030000,521.590000,441.230000,379.350000,255.430000,282.160000,324.190000,194.020000,223.380000,461.350000,269.170000,410.360000,843.800000,493.510000,355.410000,362.330000,571.900000,902.700000,395.340000,25.670000
2002,500.620000,500.960000,250.510000,748.460000,278.040000,605.350000,546.460000,714.460000,456.820000,189.550000,264.310000,259.680000,365.980000,545.760000,289.940000,542.980000,802.740000,500.780000,493.740000,378.060000,798.840000,1236.800000,426.260000,124.900000
2003,704.800000,705.640000,433.970000,782.240000,348.860000,955.530000,904.800000,965.660000,521.460000,280.050000,364.990000,578.890000,756.960000,765.860000,418.060000,700.130000,1089.550000,736.240000,590.150000,512.700000,933.450000,1353.300000,438.640000,375.660000
2004,802.510000,803.570000,533.430000,744.970000,497.070000,1161.070000,897.970000,1136.000000,938.020000,281.050000,414.780000,687.910000,802.550000,657.700000,439.410000,867.530000,1169.670000,932.180000,507.440000,619.950000,1102.300000,1439.060000,499.050000,242.220000
2005,906.220000,907.830000,627.630000,765.550000,552.320000,1371.580000,1039.070000,1223.200000,999.060000,327.650000,476.000000,851.710000,1004.480000,746.210000,642.510000,921.770000,1146.220000,1114.510000,650.040000,647.650000,1318.090000,1415.020000,463.180000,233.460000
2006,939.020000,941.150000,531.150000,777.350000,653.940000,1456.870000,1031.360000,1278.680000,1074.820000,580.710000,530.750000,955.200000,1033.600000,764.530000,687.880000,996.290000,1136.240000,1072.770000,725.010000,687.660000,1456.750000,1519.300000,392.490000,99.350000
2007,957.790000,960.130000,657.810000,748.420000,773.920000,1368.680000,1025.910000,1342.830000,1079.250000,726.990000,524.930000,947.670000,999.320000,723.850000,593.930000,962.590000,1026.370000,1072.310000,690.650000,690.880000,1395.330000,1580.380000,391.050000,81.090000
2008,998.570000,1001.020000,716.950000,684.020000,917.440000,1261.440000,1045.290000,1463.740000,1230.650000,825.950000,591.850000,1042.750000,1048.740000,802.290000,641.410000,920.200000,1138.540000,1192.580000,806.690000,783.960000,1290.390000,1785.440000,429.820000,91.370000
2009,1079.300000,1081.790000,662.560000,770.960000,1031.930000,1324.450000,1049.140000,1620.340000,1314.870000,1086.220000,773.160000,1181.610000,1068.160000,914.780000,796.210000,1098.400000,1222.360000,1458.680000,993.050000,860.670000,1485.020000,1761.700000,557.260000,-
2010,1278.300000,1281.650000,646.840000,963.450000,1207.180000,2218.470000,1153.100000,1614.180000,1460.130000,1348.180000,945.920000,1283.560000,1149.520000,1064.530000,921.390000,1551.690000,1313.120000,1503.750000,1072.860000,836.290000,1863.520000,1636.980000,604.710000,-
2011,1368.130000,1371.750000,668.380000,1011.090000,1479.370000,2408.890000,1175.230000,1695.540000,1565.990000,1517.480000,1056.300000,1289.570000,1255.890000,1146.440000,1083.810000,1666.480000,1280.280000,1629.560000,1330.410000,899.400000,1694.050000,1641.800000,669.820000,49.880000
2012,1444.420000,1448.880000,750.150000,956.990000,1549.070000,2422.300000,1311.340000,2163.030000,1645.500000,1366.700000,1020.080000,1251.750000,1332.120000,1189.850000,1181.900000,1579.250000,1387.770000,1607.670000,1316.330000,898.980000,1534.450000,1621.750000,635.960000,-
2013,1608.490000,1614.460000,935.210000,982.770000,1728.440000,2693.190000,1508.110000,2290.420000,1682.570000,1719.710000,1157.830000,1488.820000,1373.410000,1380.060000,1373.720000,1732.250000,1527.470000,1761.500000,1149.350000,1048.310000,1759.940000,1580.910000,584.200000,-
2014,1773.430000,1780.010000,1098.700000,1017.700000,1892.770000,2815.530000,1682.130000,2594.120000,1728.460000,1706.370000,1196.620000,1916.300000,1470.230000,1523.270000,1424.460000,2016.470000,1721.380000,1959.570000,1253.480000,1112.580000,1983.330000,1502.520000,701.990000,154.030000